occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R001-00003,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R001,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R002-00004,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R002,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R003-00005,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R003,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R004-00006,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R004,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R005-00007,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R005,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R006-00008,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R006,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R007-00009,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R007,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R008-00010,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R008,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R009-00011,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R009,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R010-00012,BRAZIL_FERNANDODENORONHA_LEAO_20190225_HIGHTIDE_R010,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R001-00013,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R001,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R001-00014,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R001,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R002-00015,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R002,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R002-00016,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R002,Caulerpa racemosa,urn:lsid:marinespecies.org:taxname:144472,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R003-00017,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R003,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R003-00018,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R003,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R004-00019,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R004,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R005-00020,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R005,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R006-00021,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R006,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R006-00022,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R006,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R007-00023,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R007,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R008-00024,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R008,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R009-00025,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R009,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R009-00026,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R009,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R010-00027,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R010,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R010-00028,BRAZIL_FERNANDODENORONHA_LEAO_20190225_LOWTIDE_R010,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R001-00029,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R001,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R001-00030,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R001,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002-00031,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002-00032,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002-00033,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R002,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003-00034,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003-00035,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003-00036,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003-00037,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00038,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00039,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00040,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00041,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00042,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00043,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00044,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00045,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00046,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00047,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00048,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00049,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00050,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00051,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00052,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00053,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00054,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00055,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00056,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00057,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00058,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00059,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00060,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00061,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
